aliveTime,authTime,connectTime,httpType,ipAddress,position,speed
28分钟,2017/6/15 7:43,0.036,HTTP,114.107.17.175:808,安徽巢湖,0.181
,,,,,,
106天,2017/6/15 7:40,0.047,HTTP,119.5.0.49:808,四川南充,0.236
,,,,,,
35天,2017/6/15 7:35,0.575,HTTPS,175.43.106.83:808,福建泉州,2.875
,,,,,,
11天,2017/6/15 7:34,0.051,HTTPS,123.163.165.6:808,河南三门峡,0.258
,,,,,,
1分钟,2017/6/15 7:33,1.133,HTTPS,182.88.135.150:8123,广西南宁,5.667
,,,,,,
72天,2017/6/15 7:33,0.045,HTTP,117.43.0.95:808,江西九江,0.228
,,,,,,
20分钟,2017/6/15 7:31,0.069,HTTPS,123.55.188.214:808,河南三门峡,0.345
,,,,,,
1分钟,2017/6/15 7:30,1.388,HTTP,123.170.100.103:808,山东日照,6.944
,,,,,,
1分钟,2017/6/15 7:30,0.958,HTTP,117.71.53.246:53281,安徽合肥,4.793
,,,,,,
1分钟,2017/6/15 7:22,1.264,HTTPS,171.38.213.126:8123,广西钦州,6.321
,,,,,,
1分钟,2017/6/15 7:22,0.05,HTTPS,60.184.194.168:808,浙江丽水,0.25
,,,,,,
1分钟,2017/6/15 7:22,0.136,HTTPS,121.62.168.80:808,湖北黄冈,0.683
,,,,,,
1分钟,2017/6/15 7:22,1.279,HTTPS,221.229.47.217:808,江苏扬州,6.399
,,,,,,
1分钟,2017/6/15 7:22,0.227,HTTPS,180.118.240.88:808,江苏镇江,1.135
,,,,,,
11天,2017/6/15 7:20,0.043,HTTPS,123.163.164.165:808,河南三门峡,0.216
,,,,,,
1小时,2017/6/15 7:20,0.044,HTTP,123.55.177.253:808,河南三门峡,0.223
,,,,,,
2小时,2017/6/15 7:20,0.569,HTTP,114.230.218.79:808,江苏扬州,2.848
,,,,,,
1分钟,2017/6/15 7:15,0.038,HTTP,123.55.176.150:808,河南三门峡,0.192
,,,,,,
1分钟,2017/6/15 7:15,0.231,HTTP,123.163.81.120:808,河南新乡,1.156
,,,,,,
6天,2017/6/15 7:11,0.749,HTTPS,114.230.216.185:808,江苏扬州,3.748
,,,,,,
40天,2017/6/15 7:11,0.311,HTTPS,49.86.62.177:808,江苏扬州,1.557
,,,,,,
1分钟,2017/6/15 7:11,0.033,HTTPS,123.55.178.6:808,河南三门峡,0.168
,,,,,,
70天,2017/6/15 7:11,1.041,HTTP,221.229.46.42:808,江苏扬州,5.209
,,,,,,
58天,2017/6/15 7:10,0.322,HTTPS,60.178.85.83:808,浙江宁波,1.611
,,,,,,
3小时,2017/6/15 7:05,0.858,HTTPS,114.239.149.175:808,江苏宿迁市泗阳县,4.291
,,,,,,
105天,2017/6/15 7:03,0.042,HTTP,119.5.1.15:808,四川南充,0.211
,,,,,,
61天,2017/6/15 7:00,0.072,HTTPS,49.86.62.150:808,江苏扬州,0.36
,,,,,,
111天,2017/6/15 6:55,0.056,HTTP,175.155.24.32:808,四川德阳,0.283
,,,,,,
48天,2017/6/15 6:55,0.074,HTTPS,114.239.3.231:808,江苏宿迁,0.373
,,,,,,
6分钟,2017/6/15 6:50,0.091,HTTPS,115.220.149.27:808,浙江宁波,0.455
,,,,,,
26天,2017/6/15 6:45,0.043,HTTPS,221.229.47.9:808,江苏扬州,0.217
,,,,,,
94天,2017/6/15 6:45,1.216,HTTP,114.239.0.38:808,江苏宿迁,6.08
,,,,,,
41天,2017/6/15 6:42,0.047,HTTPS,175.155.24.47:808,四川德阳,0.239
,,,,,,
71天,2017/6/15 6:40,0.212,HTTP,122.245.69.157:808,浙江宁波,1.061
,,,,,,
2小时,2017/6/15 6:40,0.051,HTTP,115.215.68.185:808,浙江宁波,0.257
,,,,,,
103天,2017/6/15 6:40,0.318,HTTP,119.5.1.4:808,四川南充,1.594
,,,,,,
100天,2017/6/15 6:34,1.442,HTTP,123.57.184.70:8081,云南昭通,7.211
,,,,,,
6小时,2017/6/15 6:33,0.264,HTTPS,113.228.170.154:80,辽宁锦州,1.322
,,,,,,
1分钟,2017/6/15 6:33,1.5,HTTPS,114.239.147.55:808,江苏宿迁市泗阳县,7.502
,,,,,,
18天,2017/6/15 6:33,0.092,HTTP,60.184.175.43:808,浙江丽水,0.464
,,,,,,
1分钟,2017/6/15 6:33,0.14,HTTPS,125.89.121.145:808,广东河源,0.701
,,,,,,
25天,2017/6/15 6:30,0.344,HTTP,119.7.75.201:808,四川德阳,1.723
,,,,,,
45分钟,2017/6/15 6:30,0.043,HTTPS,123.163.160.95:808,河南三门峡,0.219
,,,,,,
4天,2017/6/15 6:22,0.054,HTTPS,121.204.102.165:808,福建福州,0.27
,,,,,,
20天,2017/6/15 6:22,0.38,HTTPS,218.64.92.119:808,江西吉安,1.904
,,,,,,
1分钟,2017/6/15 6:22,0.058,HTTPS,222.89.74.83:808,河南新乡,0.293
,,,,,,
58天,2017/6/15 6:22,0.049,HTTP,119.5.0.52:808,四川南充,0.245
,,,,,,
81天,2017/6/15 6:22,0.035,HTTP,220.160.10.186:44757,福建福州,0.176
,,,,,,
89天,2017/6/15 6:22,0.066,HTTP,175.155.140.15:808,四川德阳,0.333
,,,,,,
95天,2017/6/15 6:20,0.05,HTTP,175.155.24.48:808,四川德阳,0.253
,,,,,,
29天,2017/6/15 6:15,0.312,HTTPS,119.7.79.219:808,四川德阳,1.563
,,,,,,
98天,2017/6/15 6:14,0.278,HTTP,175.155.24.15:808,四川德阳,1.393
,,,,,,
103天,2017/6/15 6:13,0.044,HTTP,175.155.24.49:808,四川德阳,0.22
,,,,,,
44天,2017/6/15 6:11,0.157,HTTPS,222.85.39.102:808,河南平顶山,0.788
,,,,,,
1分钟,2017/6/15 6:11,0.051,HTTPS,60.167.134.4:808,安徽芜湖,0.259
,,,,,,
1分钟,2017/6/15 6:11,0.077,HTTPS,119.7.74.189:808,四川德阳,0.386
,,,,,,
1分钟,2017/6/15 6:11,0.37,HTTPS,125.106.131.241:808,浙江衢州,1.851
,,,,,,
1分钟,2017/6/15 6:11,0.033,HTTPS,222.95.16.114:808,江苏南京,0.167
,,,,,,
26天,2017/6/15 6:11,0.05,HTTPS,60.167.134.7:808,安徽芜湖,0.25
,,,,,,
1分钟,2017/6/15 6:11,0.071,HTTPS,123.163.166.79:808,河南三门峡,0.357
,,,,,,
10分钟,2017/6/15 6:10,0.166,HTTP,123.163.165.233:808,河南三门峡,0.834
,,,,,,
40分钟,2017/6/15 6:03,0.227,HTTPS,115.215.70.0:808,浙江宁波,1.135
,,,,,,
38分钟,2017/6/15 6:01,0.317,HTTPS,121.226.153.84:808,江苏盐城,1.588
,,,,,,
1分钟,2017/6/15 6:01,0.049,HTTP,111.76.227.108:808,江西南昌,0.249
,,,,,,
1分钟,2017/6/15 6:00,0.202,HTTPS,122.245.64.60:808,浙江宁波,1.011
,,,,,,
95天,2017/6/15 6:00,0.48,HTTP,175.155.25.36:808,四川德阳,2.403
,,,,,,
1分钟,2017/6/15 6:00,0.098,HTTP,113.93.185.167:808,广东江门,0.49
,,,,,,
14天,2017/6/15 5:56,0.068,HTTP,59.151.3.43:808,北京,0.344
,,,,,,
1分钟,2017/6/15 5:55,0.948,HTTPS,119.5.163.68:808,四川,4.744
,,,,,,
1分钟,2017/6/15 5:55,1.093,HTTPS,60.167.133.226:808,安徽芜湖,5.465
,,,,,,
1分钟,2017/6/15 5:55,0.305,HTTPS,115.207.83.14:808,浙江衢州,1.528
,,,,,,
25天,2017/6/15 5:55,0.896,HTTP,175.155.243.119:808,四川德阳,4.483
,,,,,,
6天,2017/6/15 5:54,0.038,HTTPS,221.229.45.129:808,江苏扬州,0.19
,,,,,,
3小时,2017/6/15 5:52,0.206,HTTPS,123.169.86.118:808,山东淄博,1.03
,,,,,,
1分钟,2017/6/15 5:44,1.122,HTTPS,121.226.173.215:808,江苏,5.614
,,,,,,
1分钟,2017/6/15 5:44,0.918,HTTPS,114.230.106.51:808,江苏扬州,4.59
,,,,,,
88天,2017/6/15 5:44,0.053,HTTP,115.220.4.104:808,浙江宁波,0.267
,,,,,,
96天,2017/6/15 5:40,0.754,HTTP,119.5.1.60:808,四川南充,3.771
,,,,,,
1天,2017/6/15 5:40,0.058,HTTPS,110.83.46.96:808,福建福州,0.29
,,,,,,
28天,2017/6/15 5:33,0.229,HTTPS,125.89.123.30:808,广东河源,1.149
,,,,,,
1小时,2017/6/15 5:33,0.86,HTTPS,182.90.71.135:8123,广西梧州,4.3
,,,,,,
1小时,2017/6/15 5:26,0.049,HTTP,123.55.88.59:808,河南新乡,0.249
,,,,,,
1分钟,2017/6/15 5:22,1.263,HTTPS,114.230.121.226:808,江苏扬州,6.315
,,,,,,
1分钟,2017/6/15 5:22,0.072,HTTPS,175.155.140.56:808,四川德阳,0.362
,,,,,,
108天,2017/6/15 5:22,0.05,HTTP,175.155.25.42:808,四川德阳,0.254
,,,,,,
89天,2017/6/15 5:22,0.106,HTTP,115.220.5.250:808,浙江宁波,0.533
,,,,,,
1分钟,2017/6/15 5:22,0.058,HTTPS,175.155.154.136:808,四川德阳,0.29
,,,,,,
74天,2017/6/15 5:20,0.085,HTTP,222.85.50.28:808,河南平顶山,0.426
,,,,,,
5分钟,2017/6/15 5:20,0.176,HTTP,183.128.180.145:808,浙江杭州,0.884
,,,,,,
1分钟,2017/6/15 5:16,0.323,HTTP,122.245.66.26:808,浙江宁波,1.619
,,,,,,
1分钟,2017/6/15 5:15,0.55,HTTP,117.28.161.153:808,福建厦门,2.751
,,,,,,
1分钟,2017/6/15 5:15,0.532,HTTP,113.69.254.178:808,广东佛山,2.664
,,,,,,
33天,2017/6/15 5:15,0.817,HTTPS,115.220.147.190:808,浙江宁波,4.087
,,,,,,
76天,2017/6/15 5:11,0.064,HTTP,222.85.50.141:808,河南平顶山,0.324
,,,,,,
1分钟,2017/6/15 5:11,0.897,HTTPS,121.206.33.189:808,福建漳州,4.487
,,,,,,
28天,2017/6/15 5:11,0.044,HTTPS,125.89.121.116:808,广东河源,0.224
,,,,,,
1分钟,2017/6/15 5:11,0.176,HTTPS,113.69.39.171:808,广东佛山,0.883
,,,,,,
2小时,2017/6/15 5:10,0.647,HTTPS,123.163.165.218:808,河南三门峡,3.236
,,,,,,
94天,2017/6/15 5:10,0.058,HTTP,119.5.0.7:808,四川南充,0.291
,,,,,,
25分钟,2017/6/15 5:10,0.842,HTTPS,175.155.247.22:808,四川德阳,4.214
,,,,,,
32分钟,2017/6/15 5:03,0.676,HTTP,60.184.173.136:808,浙江丽水,3.38
,,,,,,
589天,2017/6/15 5:02,0.06,HTTP,111.160.141.42:63000,天津,0.304
,,,,,,
27分钟,2017/6/15 5:01,0.053,HTTPS,123.55.190.121:808,河南三门峡,0.268
,,,,,,
27分钟,2017/6/15 5:00,0.048,HTTPS,119.5.32.29:808,四川达州,0.244
,,,,,,
5分钟,2017/6/15 5:00,0.255,HTTPS,222.89.83.47:808,河南新乡,1.275
,,,,,,
42分钟,2017/6/15 4:53,0.165,HTTPS,27.151.171.22:808,福建泉州,0.825
,,,,,,
21分钟,2017/6/15 4:52,0.496,HTTP,114.238.62.50:808,江苏淮安,2.482
,,,,,,
18分钟,2017/6/15 4:51,0.222,HTTPS,115.202.172.230:808,浙江台州,1.111
,,,,,,
1分钟,2017/6/15 4:44,0.927,HTTPS,121.206.21.59:808,福建漳州,4.638
,,,,,,
1分钟,2017/6/15 4:44,0.93,HTTPS,106.46.3.47:808,,4.651
,,,,,,
2小时,2017/6/15 4:37,0.047,HTTPS,115.151.6.225:808,江西宜春,0.238
,,,,,,
1分钟,2017/6/15 4:33,0.059,HTTPS,119.5.33.113:808,四川达州,0.298
,,,,,,
268天,2017/6/15 4:33,1.171,HTTP,202.108.2.42:80,北京,5.855
,,,,,,
2小时,2017/6/15 4:32,0.029,HTTPS,113.231.159.110:80,辽宁锦州,0.146
,,,,,,
1分钟,2017/6/15 4:31,0.361,HTTP,222.76.118.87:808,福建福州,1.808
,,,,,,
226天,2017/6/15 4:31,0.108,HTTP,101.53.101.172:9999,福建,0.544
,,,,,,
91天,2017/6/15 4:30,0.038,HTTP,114.239.3.20:808,江苏宿迁,0.194
,,,,,,
8分钟,2017/6/15 4:30,0.043,HTTPS,183.128.178.42:808,浙江杭州,0.217
,,,,,,
1分钟,2017/6/15 4:30,0.648,HTTP,115.213.240.174:808,浙江丽水,3.241
,,,,,,
35分钟,2017/6/15 4:30,0.09,HTTPS,121.226.163.90:808,江苏,0.451
,,,,,,
51天,2017/6/15 4:29,0.763,HTTP,115.215.69.151:808,浙江宁波,3.815
,,,,,,
1分钟,2017/6/15 4:22,0.144,HTTPS,122.5.130.111:808,山东德州,0.721
,,,,,,
1分钟,2017/6/15 4:22,1.359,HTTPS,220.160.10.227:808,福建福州,6.796
,,,,,,
1分钟,2017/6/15 4:22,0.049,HTTPS,120.83.122.211:808,广东揭阳,0.246
,,,,,,
1分钟,2017/6/15 4:22,0.047,HTTPS,120.83.96.175:808,广东揭阳市普宁,0.238
,,,,,,
46天,2017/6/15 4:21,0.058,HTTPS,221.229.46.223:808,江苏扬州,0.294
,,,,,,
100天,2017/6/15 4:21,0.237,HTTP,119.5.1.29:808,四川南充,1.185
,,,,,,
99天,2017/6/15 4:20,0.191,HTTP,175.155.25.28:808,四川德阳,0.957
,,,,,,
2天,2017/6/15 4:20,0.673,HTTP,123.163.165.167:808,河南三门峡,3.368
,,,,,,
71天,2017/6/15 4:15,0.084,HTTP,221.229.44.24:808,江苏扬州,0.424
,,,,,,
1分钟,2017/6/15 4:15,0.427,HTTP,121.206.32.201:808,福建漳州,2.137
,,,,,,
1分钟,2017/6/15 4:15,0.042,HTTP,60.167.20.104:808,安徽芜湖,0.214
,,,,,,
2小时,2017/6/15 4:12,0.22,HTTP,123.55.188.124:808,河南三门峡,1.102
,,,,,,
1分钟,2017/6/15 4:11,0.09,HTTPS,121.226.170.65:808,江苏,0.45
,,,,,,
284天,2017/6/15 4:11,0.059,HTTP,222.76.118.32:8888,福建福州,0.299
,,,,,,
1分钟,2017/6/15 4:15,0.042,HTTP,60.167.20.104:808,安徽芜湖,0.214
,,,,,,
2小时,2017/6/15 4:12,0.22,HTTP,123.55.188.124:808,河南三门峡,1.102
,,,,,,
1分钟,2017/6/15 4:11,0.09,HTTPS,121.226.170.65:808,江苏,0.45
,,,,,,
284天,2017/6/15 4:11,0.059,HTTP,222.76.118.32:8888,福建福州,0.299
,,,,,,
56天,2017/6/15 4:11,0.236,HTTPS,115.220.6.125:808,浙江宁波,1.18
,,,,,,
1分钟,2017/6/15 4:11,0.199,HTTPS,114.238.114.165:808,江苏淮安,0.999
,,,,,,
1分钟,2017/6/15 4:11,0.688,HTTPS,115.213.200.42:808,浙江丽水,3.44
,,,,,,
1小时,2017/6/15 4:11,0.052,HTTPS,114.239.151.41:808,江苏宿迁市泗阳县,0.264
,,,,,,
1分钟,2017/6/15 4:11,0.178,HTTPS,153.36.38.135:808,江苏,0.892
,,,,,,
1分钟,2017/6/15 4:11,0.034,HTTPS,222.95.19.105:808,江苏南京,0.174
,,,,,,
1分钟,2017/6/15 4:11,0.153,HTTPS,125.92.32.66:808,广东江门,0.769
,,,,,,
1分钟,2017/6/15 4:01,0.262,HTTP,119.7.73.96:808,四川德阳,1.311
,,,,,,
298天,2017/6/15 4:01,0.028,HTTP,218.4.101.130:83,江苏苏州,0.14
,,,,,,
1分钟,2017/6/15 4:00,0.05,HTTPS,183.128.177.79:808,浙江杭州,0.251
,,,,,,
50天,2017/6/15 4:00,0.598,HTTPS,182.90.103.169:8123,广西梧州,2.992
,,,,,,
1小时,2017/6/15 3:56,0.956,HTTPS,121.31.147.189:8123,广西北海,4.782
,,,,,,
1分钟,2017/6/15 3:55,0.067,HTTPS,115.207.7.20:808,浙江衢州,0.336
,,,,,,
1分钟,2017/6/15 3:55,0.062,HTTPS,180.119.76.102:808,江苏扬州,0.314
,,,,,,
2小时,2017/6/15 3:55,0.055,HTTPS,60.184.172.235:808,浙江丽水,0.276
,,,,,,
1小时,2017/6/15 3:50,0.093,HTTP,121.226.187.41:808,江苏,0.469
,,,,,,
64天,2017/6/15 3:43,0.25,HTTP,222.85.39.36:808,河南平顶山,1.25
,,,,,,
8小时,2017/6/15 3:40,0.059,HTTPS,223.241.41.56:808,安徽芜湖,0.296
,,,,,,
36天,2017/6/15 3:33,0.158,HTTPS,60.184.172.171:808,浙江丽水,0.794
,,,,,,
100天,2017/6/15 3:33,0.056,HTTP,119.5.0.108:808,四川南充,0.28
,,,,,,
24天,2017/6/15 3:33,0.04,HTTP,113.69.164.229:808,广东佛山,0.202
,,,,,,
1分钟,2017/6/15 3:33,1.359,HTTPS,115.213.200.100:808,浙江丽水,6.798
,,,,,,
2小时,2017/6/15 3:30,0.829,HTTP,121.206.55.11:808,福建漳州,4.149
,,,,,,
3小时,2017/6/15 3:30,1.424,HTTPS,39.72.14.6:80,山东,7.122
,,,,,,
92天,2017/6/15 3:30,0.118,HTTP,115.220.7.100:808,浙江宁波,0.593
,,,,,,
1分钟,2017/6/15 3:22,0.081,HTTPS,119.7.85.213:808,四川,0.405
,,,,,,
1分钟,2017/6/15 3:22,1.165,HTTPS,114.232.0.26:808,江苏南通,5.827
,,,,,,
1分钟,2017/6/15 3:22,0.129,HTTPS,121.226.171.101:808,江苏,0.646
,,,,,,
63天,2017/6/15 3:22,0.048,HTTPS,115.220.150.43:808,浙江宁波,0.242
,,,,,,
1分钟,2017/6/15 3:22,0.065,HTTPS,121.226.162.126:808,江苏,0.329
,,,,,,
1天,2017/6/15 3:20,1.324,HTTP,115.220.144.160:808,浙江宁波,6.623
,,,,,,
14天,2017/6/15 3:15,0.039,HTTPS,123.163.166.203:808,河南三门峡,0.199
,,,,,,
1分钟,2017/6/15 3:15,0.013,HTTP,101.25.197.127:80,河北,0.065
,,,,,,
113天,2017/6/15 3:15,0.67,HTTP,182.92.219.43:3128,浙江杭州,3.354
,,,,,,
28分钟,2017/6/15 3:12,0.759,HTTPS,120.84.100.5:808,广东珠海,3.795
,,,,,,
103天,2017/6/15 3:11,0.143,HTTP,119.5.1.16:808,四川南充,0.718
,,,,,,
1分钟,2017/6/15 3:11,0.378,HTTPS,1.195.11.230:808,河南新乡,1.892
,,,,,,
4天,2017/6/15 3:11,0.053,HTTPS,222.76.118.88:808,福建福州,0.265
,,,,,,
1分钟,2017/6/15 3:11,0.844,HTTPS,60.178.84.183:808,浙江宁波,4.223
,,,,,,
153天,2017/6/15 3:04,1.356,HTTP,121.40.40.182:80,辽宁鞍山,6.784
,,,,,,
12天,2017/6/15 3:00,1,HTTPS,115.220.145.245:808,浙江宁波,5
,,,,,,
25天,2017/6/15 3:00,0.355,HTTP,115.220.149.30:808,浙江宁波,1.777
,,,,,,
89天,2017/6/15 3:00,1.12,HTTP,175.155.247.137:808,四川德阳,5.6
,,,,,,
54天,2017/6/15 2:55,0.683,HTTPS,218.64.93.30:808,江西吉安,3.415
,,,,,,
3小时,2017/6/15 2:53,0.107,HTTP,115.220.5.252:808,浙江宁波,0.535
,,,,,,
1小时,2017/6/15 2:46,0.517,HTTPS,125.105.100.97:808,浙江衢州,2.589
,,,,,,
1分钟,2017/6/15 2:45,0.231,HTTPS,112.82.139.129:808,江苏常州,1.159
,,,,,,
1分钟,2017/6/15 2:45,0.055,HTTP,125.105.110.95:808,浙江衢州,0.278
,,,,,,
66天,2017/6/15 2:45,0.048,HTTPS,175.155.244.49:808,四川德阳,0.243
,,,,,,
1分钟,2017/6/15 2:45,0.3,HTTPS,125.105.19.248:808,浙江衢州,1.504
,,,,,,
1分钟,2017/6/15 2:44,0.096,HTTPS,60.182.193.15:808,浙江金华,0.484
,,,,,,
1分钟,2017/6/15 2:44,0.178,HTTPS,218.64.92.168:808,江西吉安,0.89
,,,,,,
105天,2017/6/15 2:42,0.184,HTTP,119.5.1.38:808,四川南充,0.924
,,,,,,
2小时,2017/6/15 2:41,1.297,HTTPS,121.206.53.226:808,福建漳州,6.485
,,,,,,
97天,2017/6/15 2:41,0.045,HTTP,119.5.0.25:808,四川南充,0.229
,,,,,,
24天,2017/6/15 2:33,0.079,HTTP,60.184.175.126:808,浙江丽水,0.399
,,,,,,
65天,2017/6/15 2:33,0.527,HTTPS,221.229.45.77:808,江苏扬州,2.635
,,,,,,
31天,2017/6/15 2:33,0.058,HTTPS,175.155.247.18:808,四川德阳,0.292
,,,,,,
20分钟,2017/6/15 2:31,0.036,HTTPS,123.163.160.255:808,河南三门峡,0.184
,,,,,,
2小时,2017/6/15 2:31,0.053,HTTPS,60.184.175.246:808,浙江丽水,0.269
,,,,,,
1分钟,2017/6/15 2:30,1.216,HTTP,114.230.126.53:808,江苏扬州,6.08
,,,,,,
2小时,2017/6/15 2:30,0.971,HTTP,123.55.93.240:808,河南新乡,4.857
,,,,,,
1小时,2017/6/15 2:26,0.101,HTTPS,119.7.73.46:808,四川德阳,0.508
,,,,,,
105天,2017/6/15 2:22,0.049,HTTP,119.5.1.23:808,四川南充,0.245
,,,,,,
29天,2017/6/15 2:22,0.459,HTTPS,125.89.122.120:808,广东河源,2.298
,,,,,,
1分钟,2017/6/15 2:22,0.072,HTTPS,153.36.55.232:808,江苏,0.363
,,,,,,
34天,2017/6/15 2:20,0.105,HTTP,60.178.87.27:808,浙江宁波,0.529
,,,,,,
4小时,2017/6/15 2:20,0.595,HTTPS,60.167.20.178:808,安徽芜湖,2.977
,,,,,,
4小时,2017/6/15 2:20,0.446,HTTPS,125.115.181.120:808,浙江宁波,2.234
,,,,,,
1小时,2017/6/15 2:20,0.34,HTTP,121.226.161.151:808,江苏,1.703
,,,,,,
1小时,2017/6/15 2:18,0.077,HTTPS,122.241.72.13:808,浙江丽水,0.386
,,,,,,
1分钟,2017/6/15 2:15,0.303,HTTP,125.105.110.32:808,浙江衢州,1.517
,,,,,,
47天,2017/6/15 2:15,0.933,HTTP,221.229.47.195:808,江苏扬州,4.669
,,,,,,
1分钟,2017/6/15 2:15,0.001,HTTP,123.57.139.37:8118,天津,0.006
,,,,,,
25天,2017/6/15 2:14,0.122,HTTPS,117.91.138.57:808,江苏扬州,0.613
,,,,,,
1分钟,2017/6/15 2:11,0.37,HTTPS,123.163.80.91:808,河南新乡,1.853
,,,,,,
1分钟,2017/6/15 2:11,0.14,HTTPS,171.11.78.168:808,河南,0.701
,,,,,,
23天,2017/6/15 2:11,1.35,HTTPS,125.89.122.119:808,广东河源,6.752
,,,,,,
104天,2017/6/15 2:11,0.044,HTTP,119.5.0.80:808,四川南充,0.222
,,,,,,
1分钟,2017/6/15 2:11,0.214,HTTPS,221.229.46.141:808,江苏扬州,1.071
,,,,,,
1分钟,2017/6/15 2:11,0.049,HTTPS,123.163.164.184:808,河南三门峡,0.249
,,,,,,
37分钟,2017/6/15 2:10,0.733,HTTPS,111.72.154.33:808,江西宜春,3.669
,,,,,,
96天,2017/6/15 2:10,0.17,HTTP,119.5.1.55:808,四川南充,0.85
,,,,,,
109天,2017/6/15 2:10,0.073,HTTP,175.155.25.59:808,四川德阳,0.365
,,,,,,
1分钟,2017/6/15 2:01,0.639,HTTPS,221.229.47.241:808,江苏扬州,3.198
,,,,,,
1分钟,2017/6/15 2:01,1.518,HTTPS,175.44.46.144:53281,福建莆田,7.59
,,,,,,
2小时,2017/6/15 2:01,0.048,HTTPS,122.241.73.30:808,浙江丽水,0.241
,,,,,,
1分钟,2017/6/15 2:00,0.513,HTTP,113.121.243.43:808,山东德州,2.567
,,,,,,
49天,2017/6/15 2:00,0.044,HTTPS,115.220.144.208:808,浙江宁波,0.222
,,,,,,
86天,2017/6/15 2:00,0.058,HTTP,114.239.147.241:808,江苏宿迁市泗阳县,0.29
,,,,,,
1分钟,2017/6/15 1:55,0.765,HTTPS,124.135.118.54:808,山东枣庄,3.825
,,,,,,
1分钟,2017/6/15 1:55,0.043,HTTPS,122.241.72.185:808,浙江丽水,0.219
,,,,,,
92天,2017/6/15 1:55,0.701,HTTP,175.155.240.144:808,四川德阳,3.506
,,,,,,
1分钟,2017/6/15 1:55,0.131,HTTPS,114.230.105.85:808,江苏扬州,0.657
,,,,,,
6分钟,2017/6/15 1:51,0.253,HTTPS,123.163.134.123:808,河南开封,1.266
,,,,,,
5分钟,2017/6/15 1:50,0.176,HTTP,125.106.94.144:808,浙江衢州,0.882
,,,,,,
50天,2017/6/15 1:50,0.579,HTTP,117.91.138.216:808,江苏扬州,2.899
,,,,,,
1小时,2017/6/15 1:47,0.623,HTTP,123.55.191.87:808,河南三门峡,3.119
,,,,,,
68天,2017/6/15 1:47,0.054,HTTPS,221.229.45.151:808,江苏扬州,0.27
,,,,,,
1分钟,2017/6/15 1:45,0.459,HTTPS,175.155.153.68:808,四川德阳,2.296
,,,,,,
74天,2017/6/15 1:45,0.49,HTTP,114.230.41.237:808,江苏扬州,2.45
,,,,,,
14分钟,2017/6/15 1:45,0.275,HTTP,123.163.140.231:808,河南开封,1.377
,,,,,,
19分钟,2017/6/15 1:41,0.06,HTTPS,183.36.40.118:808,广东江门,0.301
,,,,,,
2小时,2017/6/15 1:40,0.107,HTTPS,175.155.247.171:808,四川德阳,0.539
,,,,,,
1小时,2017/6/15 1:40,0.053,HTTPS,115.220.0.67:808,浙江宁波,0.265
,,,,,,
91天,2017/6/15 1:33,0.047,HTTP,114.239.0.156:808,江苏宿迁,0.239
,,,,,,
1分钟,2017/6/15 1:33,0.559,HTTPS,112.84.21.65:808,江苏徐州,2.799
,,,,,,
1分钟,2017/6/15 1:33,0.208,HTTPS,123.163.140.132:808,河南开封,1.044
,,,,,,
1分钟,2017/6/15 1:33,0.283,HTTPS,125.89.122.239:808,广东河源,1.417
,,,,,,
48天,2017/6/15 1:31,0.08,HTTPS,123.169.84.219:808,山东淄博,0.401
,,,,,,
1分钟,2017/6/15 1:30,0.67,HTTP,125.115.182.208:808,浙江宁波,3.351
,,,,,,
66天,2017/6/15 1:30,0.113,HTTPS,125.89.122.207:808,广东河源,0.569
,,,,,,
1分钟,2017/6/15 1:30,0.995,HTTP,121.206.18.161:808,福建漳州,4.978
,,,,,,
39分钟,2017/6/15 1:24,0.101,HTTPS,123.55.187.146:808,河南三门峡,0.505
,,,,,,
2小时,2017/6/15 1:22,0.263,HTTP,60.161.210.11:8998,云南丽江,1.319
,,,,,,
1分钟,2017/6/15 1:22,0.128,HTTPS,125.105.108.219:808,浙江衢州,0.64
,,,,,,
468天,2017/6/15 1:22,0.067,HTTP,61.178.238.122:63000,甘肃兰州市城关区,0.338
,,,,,,
69天,2017/6/15 1:22,0.047,HTTPS,121.226.162.91:808,江苏,0.239
,,,,,,
73天,2017/6/15 1:22,0.039,HTTP,114.239.148.227:808,江苏宿迁市泗阳县,0.198
,,,,,,
1小时,2017/6/15 1:20,0.09,HTTP,175.155.243.207:808,四川德阳,0.452
,,,,,,
62天,2017/6/15 1:20,0.319,HTTPS,122.244.55.35:808,浙江宁波,1.596
,,,,,,
64天,2017/6/15 1:15,0.098,HTTP,125.89.121.229:808,广东河源,0.493
,,,,,,
16分钟,2017/6/15 1:11,0.661,HTTPS,114.99.15.133:808,安徽安庆,3.306
,,,,,,
49天,2017/6/15 1:11,0.331,HTTPS,221.229.47.128:808,江苏扬州,1.656
,,,,,,
1分钟,2017/6/15 1:11,0.054,HTTPS,112.194.171.17:808,四川南充,0.271
,,,,,,
1分钟,2017/6/15 1:11,0.457,HTTPS,121.226.153.65:808,江苏盐城,2.289
,,,,,,
1分钟,2017/6/15 1:11,0.036,HTTPS,123.163.143.21:808,河南开封,0.183
,,,,,,
1分钟,2017/6/15 1:11,0.158,HTTPS,114.239.149.191:808,江苏宿迁市泗阳县,0.793
,,,,,,
72天,2017/6/15 1:11,0.097,HTTP,114.239.151.50:808,江苏宿迁市泗阳县,0.487
,,,,,,
